"No.","Time","Source","Destination","Protocol","Length","Info"
"1724","2.608256","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1725","2.608272","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1726","2.608286","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1727","2.608320","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1728","2.608349","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1729","2.608377","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1730","2.608394","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1731","2.608417","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1732","2.608438","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1733","2.608453","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1734","2.608468","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1735","2.608482","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1736","2.608496","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1737","2.608510","192.168.1.12","159.180.236.246","TLSv1.2","308","Application Data"
"1738","2.608564","192.168.1.12","159.180.236.246","TLSv1.2","962","Application Data"
"1739","2.612954","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282672 Ack=448921 Win=1025 Len=0"
"1740","2.612954","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282672 Ack=451067 Win=1025 Len=0"
"1741","2.612954","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282672 Ack=451847 Win=1025 Len=0"
"1742","2.612954","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1743","2.615537","159.180.236.246","192.168.1.12","TLSv1.2","141","Application Data"
"1744","2.615537","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282831 Ack=454848 Win=1025 Len=0"
"1745","2.615537","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282831 Ack=457696 Win=1025 Len=0"
"1746","2.615537","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282831 Ack=460544 Win=1025 Len=0"
"1747","2.615537","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282831 Ack=463392 Win=1025 Len=0"
"1748","2.615568","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=470250 Ack=282831 Win=8211 Len=0"
"1749","2.617123","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"1750","2.617123","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282915 Ack=466240 Win=1025 Len=0"
"1751","2.617123","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282915 Ack=469088 Win=1025 Len=0"
"1752","2.617123","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=282915 Ack=470250 Win=1025 Len=0"
"1753","2.617123","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1754","2.617123","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1755","2.617157","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=470250 Ack=283059 Win=8210 Len=0"
"1756","2.617257","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1757","2.617807","192.168.1.12","159.180.236.246","TLSv1.2","675","Application Data"
"1758","2.619279","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1759","2.619279","159.180.236.246","192.168.1.12","TLSv1.2","185","Application Data"
"1760","2.619312","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=470943 Ack=283262 Win=8209 Len=0"
"1761","2.622589","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1762","2.622589","159.180.236.246","192.168.1.12","TLSv1.2","317","Application Data"
"1763","2.622610","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=470943 Ack=284900 Win=8212 Len=0"
"1764","2.622726","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1765","2.627116","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=284900 Ack=470943 Win=1025 Len=0"
"1766","2.627116","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1767","2.630738","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1768","2.630782","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1769","2.630796","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1770","2.630830","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"1771","2.630851","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"1772","2.632998","159.180.236.246","192.168.1.12","TLSv1.2","267","Application Data"
"1773","2.632998","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1774","2.632998","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1775","2.632998","159.180.236.246","192.168.1.12","TLSv1.2","1478","Application Data"
"1776","2.632998","159.180.236.246","192.168.1.12","TLSv1.2","783","Application Data"
"1777","2.633085","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=476199 Ack=290186 Win=8212 Len=0"
"1778","2.633282","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1779","2.633301","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1780","2.633730","192.168.1.12","159.180.236.246","TLSv1.2","200","Application Data"
"1781","2.633776","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"1782","2.633798","192.168.1.12","159.180.236.246","TLSv1.2","218","Application Data"
"1783","2.634052","192.168.1.12","159.180.236.246","TLSv1.2","588","Application Data"
"1784","2.638806","159.180.236.246","192.168.1.12","TLSv1.2","169","Application Data"
"1785","2.638806","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=290301 Ack=473863 Win=1025 Len=0"
"1786","2.638806","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=290301 Ack=476008 Win=1025 Len=0"
"1787","2.638806","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=290301 Ack=476343 Win=1025 Len=0"
"1788","2.638806","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1789","2.638863","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=477368 Ack=290373 Win=8211 Len=0"
"1790","2.641165","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1791","2.641165","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=290445 Ack=476834 Win=1025 Len=0"
"1792","2.644209","159.180.236.246","192.168.1.12","TLSv1.2","1112","Application Data"
"1793","2.644209","159.180.236.246","192.168.1.12","TLSv1.2","157","Application Data"
"1794","2.644227","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=477368 Ack=291606 Win=8206 Len=0"
"1795","2.644415","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1796","2.644830","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"1797","2.644852","192.168.1.12","159.180.236.246","TLSv1.2","157","Application Data"
"1798","2.648542","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1799","2.648542","159.180.236.246","192.168.1.12","TLSv1.2","334","Application Data"
"1800","2.648542","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1801","2.648608","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=477635 Ack=293333 Win=8212 Len=0"
"1802","2.648851","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1803","2.653636","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=293333 Ack=477635 Win=1025 Len=0"
"1804","2.653636","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1805","2.654586","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1806","2.654628","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1807","2.654643","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1808","2.654657","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"1809","2.654705","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"1810","2.655976","159.180.236.246","192.168.1.12","TLSv1.2","136","Application Data"
"1811","2.656254","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1812","2.662475","Sagemcom_02:9b:34","Broadcast","0x7373","121","Ethernet II"
"1813","2.663155","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=293487 Ack=479131 Win=1025 Len=0"
"1814","2.663155","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=293487 Ack=481979 Win=1025 Len=0"
"1815","2.663155","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=293487 Ack=482999 Win=1025 Len=0"
"1816","2.663155","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1817","2.663155","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1818","2.663295","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=482999 Ack=293631 Win=8211 Len=0"
"1819","2.667694","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1820","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1360","Application Data"
"1821","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1822","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1823","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1824","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1825","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1826","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1827","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1828","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1829","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","1364","Application Data"
"1830","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","282","Application Data"
"1831","2.670147","159.180.236.246","192.168.1.12","TLSv1.2","322","Application Data"
"1832","2.670349","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=483071 Ack=307223 Win=8212 Len=0"
"1833","2.670932","192.168.1.12","159.180.236.246","TLSv1.2","151","Application Data"
"1834","2.670976","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1835","2.671024","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1836","2.671070","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1837","2.671083","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1838","2.671113","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1839","2.671138","192.168.1.12","159.180.236.246","TLSv1.2","147","Application Data"
"1840","2.671994","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1841","2.671994","159.180.236.246","192.168.1.12","TLSv1.2","229","Application Data"
"1842","2.671994","159.180.236.246","192.168.1.12","TLSv1.2","243","Application Data"
"1843","2.672029","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=483726 Ack=308962 Win=8212 Len=0"
"1844","2.672180","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1845","2.679248","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=308962 Ack=483261 Win=1025 Len=0"
"1846","2.679248","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=308962 Ack=483726 Win=1025 Len=0"
"1847","2.681585","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1848","2.681682","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1849","2.681712","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1850","2.681739","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"1851","2.681766","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"1852","2.682683","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1853","2.682739","159.180.236.246","192.168.1.12","TLSv1.2","543","Application Data"
"1854","2.682739","159.180.236.246","192.168.1.12","TLSv1.2","157","Application Data"
"1855","2.682739","159.180.236.246","192.168.1.12","TLSv1.2","165","Application Data"
"1856","2.682797","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=489054 Ack=309665 Win=8209 Len=0"
"1857","2.682972","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1858","2.683512","192.168.1.12","159.180.236.246","TLSv1.2","165","Application Data"
"1859","2.690023","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=309665 Ack=486646 Win=1025 Len=0"
"1860","2.690023","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=309665 Ack=488791 Win=1025 Len=0"
"1861","2.690023","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=309665 Ack=489237 Win=1025 Len=0"
"1862","2.690023","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1863","2.692547","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1864","2.692600","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=489237 Ack=309809 Win=8209 Len=0"
"1865","2.697290","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1866","2.698532","192.168.1.12","159.180.236.246","TLSv1.2","148","Application Data"
"1867","2.699407","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1868","2.699407","159.180.236.246","192.168.1.12","TLSv1.2","312","Application Data"
"1869","2.699450","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=489331 Ack=311514 Win=8212 Len=0"
"1870","2.699955","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1871","2.704797","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1872","2.704894","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1873","2.704912","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1874","2.704933","192.168.1.12","159.180.236.246","TLSv1.2","776","Application Data"
"1875","2.704950","192.168.1.12","159.180.236.246","TLSv1.2","259","Application Data"
"1876","2.705938","192.168.1.12","159.180.236.246","TLSv1.2","268","Application Data"
"1877","2.706126","159.180.236.246","192.168.1.12","TLSv1.2","138","Application Data"
"1878","2.707914","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=311598 Ack=489403 Win=1025 Len=0"
"1879","2.713194","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=311598 Ack=492251 Win=1025 Len=0"
"1880","2.713194","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=311598 Ack=494397 Win=1025 Len=0"
"1881","2.713194","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=311598 Ack=494816 Win=1025 Len=0"
"1882","2.713194","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1883","2.713284","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=494816 Ack=311670 Win=8211 Len=0"
"1884","2.714577","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1885","2.715378","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1886","2.715378","159.180.236.246","192.168.1.12","TLSv1.2","141","Application Data"
"1887","2.715413","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=494888 Ack=311829 Win=8211 Len=0"
"1888","2.723021","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1889","2.723021","159.180.236.246","192.168.1.12","TLSv1.2","318","Application Data"
"1890","2.723079","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=494888 Ack=313468 Win=8212 Len=0"
"1891","2.723339","192.168.1.12","159.180.236.246","TLSv1.2","126","Application Data"
"1892","2.726746","159.180.236.246","192.168.1.12","TLSv1.2","283","Application Data"
"1893","2.727666","192.168.1.12","159.180.236.246","TLSv1.2","235","Application Data"
"1894","2.729254","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1895","2.729299","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1896","2.729314","192.168.1.12","159.180.236.246","TLSv1.2","1478","Application Data"
"1897","2.729328","192.168.1.12","159.180.236.246","TLSv1.2","775","Application Data"
"1898","2.729359","192.168.1.12","159.180.236.246","TLSv1.2","245","Application Data"
"1899","2.736850","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=313697 Ack=495141 Win=1025 Len=0"
"1900","2.737931","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=313697 Ack=497989 Win=1025 Len=0"
"1901","2.737931","159.180.236.246","192.168.1.12","TCP","60","4443  >  49018 [ACK] Seq=313697 Ack=500134 Win=1025 Len=0"
"1902","2.737931","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1903","2.737931","159.180.236.246","192.168.1.12","TLSv1.2","126","Application Data"
"1904","2.737968","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=500325 Ack=313841 Win=8211 Len=0"
"1905","2.745627","192.168.1.12","159.180.236.246","TLSv1.2","146","Application Data"
"1906","2.746391","159.180.236.246","192.168.1.12","TLSv1.2","1429","Application Data"
"1907","2.746391","159.180.236.246","192.168.1.12","TLSv1.2","364","Application Data"
"1908","2.746458","192.168.1.12","159.180.236.246","TCP","54","49018  >  4443 [ACK] Seq=500417 Ack=315526 Win=8212 Len=0"
